Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,01-03-2003,tot:,16-01-2019,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B39H0383,003,39HP0383,179795,434815,817,01-01-2003,01-01-2003,16-01-2019,886,,-3579,-3779


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B39H0383,003,01-03-2003,,,,D,droog,,,,
B39H0383,003,02-03-2003,,,,D,droog,,,,
B39H0383,003,03-03-2003,,,,D,droog,,,,
B39H0383,003,04-03-2003,,,,D,droog,,,,
B39H0383,003,05-03-2003,,,,D,droog,,,,
B39H0383,003,06-03-2003,,,,D,droog,,,,
B39H0383,003,07-03-2003,,,,D,droog,,,,
B39H0383,003,08-03-2003,,,,D,droog,,,,
B39H0383,003,09-03-2003,,,,D,droog,,,,
B39H0383,003,10-03-2003,,,,D,droog,,,,
B39H0383,003,11-03-2003,,,,D,droog,,,,
B39H0383,003,12-03-2003,,,,D,droog,,,,
B39H0383,003,13-03-2003,,,,D,droog,,,,
B39H0383,003,14-03-2003,,,,D,droog,,,,
B39H0383,003,15-03-2003,,,,D,droog,,,,
B39H0383,003,16-03-2003,,,,D,droog,,,,
B39H0383,003,17-03-2003,,,,D,droog,,,,
B39H0383,003,18-03-2003,,,,D,droog,,,,
B39H0383,003,19-03-2003,,,,D,droog,,,,
B39H0383,003,20-03-2003,,,,D,droog,,,,
B39H0383,003,21-03-2003,,,,D,droog,,,,
B39H0383,003,22-03-2003,,,,D,droog,,,,
B39H0383,003,23-03-2003,,,,D,droog,,,,
B39H0383,003,24-03-2003,,,,D,droog,,,,
B39H0383,003,25-03-2003,,,,D,droog,,,,
B39H0383,003,26-03-2003,,,,D,droog,,,,
B39H0383,003,27-03-2003,,,,D,droog,,,,
B39H0383,003,28-03-2003,,,,D,droog,,,,
B39H0383,003,29-03-2003,,,,D,droog,,,,
B39H0383,003,30-03-2003,,,,D,droog,,,,
B39H0383,003,31-03-2003,,,,D,droog,,,,
B39H0383,003,01-04-2003,,,,D,droog,,,,
B39H0383,003,02-04-2003,,,,D,droog,,,,
B39H0383,003,03-04-2003,,,,D,droog,,,,
B39H0383,003,04-04-2003,,,,D,droog,,,,
B39H0383,003,05-04-2003,,,,D,droog,,,,
B39H0383,003,06-04-2003,,,,D,droog,,,,
B39H0383,003,07-04-2003,,,,D,droog,,,,
B39H0383,003,08-04-2003,,,,D,droog,,,,
B39H0383,003,09-04-2003,,,,D,droog,,,,
B39H0383,003,10-04-2003,,,,D,droog,,,,
B39H0383,003,11-04-2003,,,,D,droog,,,,
B39H0383,003,12-04-2003,,,,D,droog,,,,
B39H0383,003,13-04-2003,,,,D,droog,,,,
B39H0383,003,14-04-2003,,,,D,droog,,,,
B39H0383,003,15-04-2003,,,,D,droog,,,,
B39H0383,003,16-04-2003,,,,D,droog,,,,
B39H0383,003,17-04-2003,,,,D,droog,,,,
B39H0383,003,18-04-2003,,,,D,droog,,,,
B39H0383,003,19-04-2003,,,,D,droog,,,,
B39H0383,003,20-04-2003,,,,D,droog,,,,
B39H0383,003,21-04-2003,,,,D,droog,,,,
B39H0383,003,22-04-2003,,,,D,droog,,,,
B39H0383,003,23-04-2003,,,,D,droog,,,,
B39H0383,003,24-04-2003,,,,D,droog,,,,
B39H0383,003,25-04-2003,,,,D,droog,,,,
B39H0383,003,26-04-2003,,,,D,droog,,,,
B39H0383,003,27-04-2003,,,,D,droog,,,,
B39H0383,003,28-04-2003,,,,D,droog,,,,
B39H0383,003,29-04-2003,,,,D,droog,,,,
B39H0383,003,30-04-2003,,,,D,droog,,,,
B39H0383,003,01-05-2003,,,,D,droog,,,,
B39H0383,003,02-05-2003,,,,D,droog,,,,
B39H0383,003,03-05-2003,,,,D,droog,,,,
B39H0383,003,04-05-2003,,,,D,droog,,,,
B39H0383,003,05-05-2003,,,,D,droog,,,,
B39H0383,003,06-05-2003,,,,D,droog,,,,
B39H0383,003,07-05-2003,,,,D,droog,,,,
B39H0383,003,08-05-2003,204,,682,,,,,,
B39H0383,003,09-05-2003,205,,681,,,,,,
B39H0383,003,10-05-2003,,,,N,lucht,,,,
B39H0383,003,11-05-2003,,,,N,lucht,,,,
B39H0383,003,12-05-2003,,,,N,lucht,,,,
B39H0383,003,13-05-2003,,,,N,lucht,,,,
B39H0383,003,14-05-2003,224,,662,,,,,,
B39H0383,003,15-05-2003,224,,662,,,,,,
B39H0383,003,16-05-2003,224,,662,,,,,,
B39H0383,003,17-05-2003,224,,662,,,,,,
B39H0383,003,18-05-2003,223,,663,,,,,,
B39H0383,003,19-05-2003,223,,663,,,,,,
B39H0383,003,20-05-2003,213,,673,,,,,,
B39H0383,003,21-05-2003,211,,675,,,,,,
B39H0383,003,22-05-2003,208,,678,,,,,,
B39H0383,003,23-05-2003,206,,680,,,,,,
B39H0383,003,24-05-2003,201,,685,,,,,,
B39H0383,003,25-05-2003,198,,688,,,,,,
B39H0383,003,26-05-2003,200,,686,,,,,,
B39H0383,003,27-05-2003,203,,683,,,,,,
B39H0383,003,28-05-2003,205,,681,,,,,,
B39H0383,003,29-05-2003,207,,679,,,,,,
B39H0383,003,30-05-2003,211,,675,,,,,,
B39H0383,003,31-05-2003,214,,672,,,,,,
B39H0383,003,01-06-2003,217,,669,,,,,,
B39H0383,003,02-06-2003,218,,668,,,,,,
