Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-02/11/2021
Datum: 02/11/2021
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B40C0593,001,40CL0074,184260,429870,924,,924,,,1952/10/14,1955/10/13
B40C0593,001,40CL0074,184260,429870,924,,923,,,1955/10/13,1964/02/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B40C0593,001,1952/10/14 00:00:00,,D
B40C0593,001,1952/12/15 00:00:00,90,
B40C0593,001,1953/04/28 00:00:00,75,
B40C0593,001,1953/08/27 00:00:00,86,
B40C0593,001,1953/10/14 00:00:00,,D
B40C0593,001,1953/12/12 00:00:00,,D
B40C0593,001,1954/04/27 00:00:00,,D
B40C0593,001,1954/08/26 00:00:00,138,
B40C0593,001,1954/10/12 00:00:00,97,
B40C0593,001,1954/12/13 00:00:00,133,
B40C0593,001,1955/04/27 00:00:00,142,
B40C0593,001,1955/10/13 00:00:00,,D
